timestamp,sequence,message
2025-03-15T20:38:39.476546,1,{'我': '晚餐要吃什麼？\n'}
2025-03-15T20:38:42.679525,2,{'我': 'API錯誤: 429 Resource has been exhausted (e.g. check quota).'}
2025-03-15T20:38:45.880327,3,{'我': 'API錯誤: 429 Resource has been exhausted (e.g. check quota).'}
2025-03-15T20:38:49.408909,4,{'我': '蛤，又來？\n'}
2025-03-15T20:38:52.889035,5,{'我': '煩欸！\n'}
2025-03-15T20:38:56.576881,6,{'我': '等等再說啦…\n'}
2025-03-15T20:38:57.155681,7,{'我得知': '稍後再設定目標，先暫停。'}
2025-03-15T20:39:00.081985,8,{'我': '算了，耍廢一下。\n'}
2025-03-15T20:39:03.506281,9,{'我': '手機滑起來！\n'}
2025-03-15T20:39:07.124234,10,{'我': '等等要幹嘛？\n'}
2025-03-15T20:39:10.604544,10,{'我': '要不要訂個披薩？\n'}
